Time	pitch	roll	yawt	magErr	temperature	magp X	magp Y	magp Z	accelp X	accelp Y	accelp Z	gyrop X	gyrop Y	gyrop Z
36340	0.00888219	0.44751701	0.80920410	0.47576189	29.87100220	248.03033447	50.83127213	388.64590454	2.99531031	9.07400131	999.55291748	0.00003289	-0.00000405	-0.00003326	
36360	0.00960160	0.45044661	0.80831909	0.65759879	29.87100220	246.73004150	51.49757004	388.14071655	-1.40912771	7.37550259	998.37414551	0.00001263	-0.00000775	0.00001425	
36380	0.01357327	0.44575685	0.80694580	0.65378600	29.87100220	248.41476440	51.04367065	388.65908813	0.29731369	6.21651936	1003.01452637	-0.00000039	-0.00003125	-0.00004551	
36400	0.01387587	0.44423410	0.80386353	0.13116765	29.87100220	248.40704346	51.46979141	389.94171143	-1.50753069	7.53958035	1001.54827881	0.00007821	0.00004321	0.00000949	
36420	0.01693163	0.45435733	0.80352783	0.66075081	29.87100220	247.40007019	51.03968048	389.35772705	0.02728605	9.30591488	998.10052490	0.00001538	0.00003701	-0.00005455	
36440	0.01728719	0.46024138	0.80337524	0.60744876	29.87100220	247.74072266	50.72560883	388.85855103	2.20649290	9.19257736	997.14074707	-0.00002232	0.00000992	0.00003990	
36460	0.01911470	0.45587286	0.80361938	0.18730175	29.87100220	247.54939270	51.24309921	388.20526123	-1.50984192	7.29086447	1000.94213867	-0.00006010	0.00000775	-0.00001536	
36480	0.02148194	0.44933584	0.79669189	1.12812567	29.87100220	247.11283875	50.51456070	389.39340210	-1.61327219	5.73480225	1001.33996582	0.00000885	0.00000991	-0.00001891	
36500	0.02305536	0.44762146	0.79675293	0.67858052	29.87100220	248.41139221	50.73548889	389.59054565	-1.67549896	8.25985718	1001.65454102	-0.00000637	-0.00002593	0.00004164	
36520	0.02313630	0.44985810	0.80392456	0.99860185	29.87100220	248.94116211	51.57276535	388.95989990	0.25800085	9.77433395	997.11480713	-0.00001523	-0.00002871	0.00003647	
36540	0.02112008	0.44948280	0.80780029	0.15136559	29.87100220	247.69227600	51.09003448	388.64617920	-0.21945238	8.44094944	996.52740479	0.00000103	0.00001051	0.00001718	
36560	0.02463768	0.44766405	0.80557251	0.29358360	29.87100220	247.49990845	51.45259857	388.32043457	-0.53943205	6.80953693	1000.22558594	0.00002531	0.00002480	0.00001460	
36580	0.02595803	0.44766352	0.80386353	0.97406769	29.87100220	246.53442383	51.44767380	388.79891968	-1.02769184	7.65546989	1000.93817139	0.00002292	0.00001329	-0.00000329	
36600	0.02820865	0.45100135	0.80462646	0.37629598	29.87100220	247.40388489	50.87876129	388.69021606	-1.16956711	7.61607075	998.24865723	0.00002611	-0.00001926	-0.00004282	
36620	0.02520130	0.45568818	0.80673218	0.70820892	29.87100220	248.03038025	50.67501068	388.75231934	0.50938892	10.64799404	999.29895020	0.00004238	0.00000166	-0.00004089	
36640	0.02493582	0.45981699	0.80401611	0.73436743	29.87100220	246.96641541	51.60916519	388.97747803	0.28924465	8.12200832	999.10461426	0.00001205	0.00001178	0.00002386	
36660	0.02718255	0.45652637	0.80563354	0.42309856	29.87100220	247.79006958	51.19309998	388.26391602	-0.52779436	6.58690500	1001.45257568	-0.00005932	-0.00000917	0.00001109	
36680	0.02804901	0.45198074	0.80703735	0.65688366	29.87100220	248.41134644	51.67268753	388.89691162	-1.38563776	7.29722548	1001.30963135	-0.00001632	-0.00007158	0.00002411	
36700	0.02383153	0.44828394	0.80740356	0.31196156	29.87100220	247.78482056	51.09548950	389.42205811	-0.55688906	7.14348555	998.38507080	-0.00003948	-0.00001963	0.00002303	
36720	0.02057039	0.44521052	0.81286621	1.73788249	29.87100220	248.70719910	49.68805313	388.96032715	0.17829847	8.01824188	1000.32824707	-0.00000261	-0.00000777	0.00003915	
36740	0.01951930	0.44662771	0.81713867	0.80983347	29.87100220	247.11036682	51.24652863	389.35757446	-0.68743992	8.46941280	998.84588623	0.00001040	0.00000323	0.00000062	
36760	0.02125554	0.44932565	0.81753540	0.59943998	29.87100220	248.69920349	51.46817017	389.28402710	-0.90255785	7.66356945	1001.42785645	-0.00005991	0.00005659	-0.00003089	
36780	0.02524681	0.44576019	0.81729126	1.83868790	29.87100220	246.15565491	49.71836472	388.74539185	-1.01922131	5.71617508	999.63330078	0.00001059	0.00000451	0.00002914	
36800	0.02885330	0.44446290	0.81948853	0.09123866	29.87100220	247.54797363	51.19278717	388.53558350	-1.13303232	7.07340050	1002.29388428	-0.00004471	0.00000318	-0.00001247	
36820	0.02991452	0.44323853	0.82342529	1.05613840	29.87100220	247.79364014	50.09531784	388.34524536	-0.42925215	8.25602341	1000.56347656	-0.00002912	0.00002332	-0.00000452	
36840	0.02905264	0.44390795	0.82699585	0.70793271	29.87100220	247.45198059	50.46269226	389.01171875	1.69960308	8.73482132	999.06152344	0.00001113	-0.00002680	0.00002869	
36860	0.02733320	0.44749528	0.83489990	0.63058710	29.87100220	246.82513428	51.18751144	388.63180542	-1.17939520	8.81965446	998.46850586	0.00000876	-0.00003760	0.00001528	
36880	0.02382712	0.44665986	0.83090210	1.08985555	29.87100220	246.63043213	51.81328964	388.58941650	-0.20781422	8.21831703	997.75439453	0.00001828	-0.00000986	-0.00001584	
36900	0.02237701	0.44761297	0.82373047	0.52460212	29.87100220	248.12619019	51.09292984	388.54425049	1.61200619	8.47722816	997.88452148	-0.00001234	-0.00001041	0.00001220	
36920	0.01972197	0.44744110	0.82067871	1.13750494	29.87100220	246.62896729	51.34651947	389.24026489	0.43321896	8.04313469	1001.91870117	0.00002728	0.00000743	-0.00000329	
36940	0.02102792	0.44816083	0.82083130	0.74830031	29.87100220	247.88975525	50.72113037	387.92160034	-1.64193916	7.02535629	999.23529053	-0.00002255	-0.00003230	0.00004180	
36960	0.02140394	0.44840989	0.82104492	0.76900142	29.87100220	247.06419373	50.93128967	389.18246460	-0.38215446	5.98780632	998.61364746	-0.00000251	0.00000311	0.00004431	
36980	0.02214452	0.44862011	0.82281494	0.75131220	29.87100220	247.44964600	51.87132645	388.44116211	-0.42197609	6.92547417	999.85729980	-0.00003673	-0.00001144	-0.00001313	
37000	0.01913336	0.44600460	0.82296753	0.49046290	29.87100220	248.36428833	51.30647278	388.94149780	0.55370665	8.21164703	996.78210449	0.00003513	0.00000169	-0.00003109	
37020	0.01622134	0.44896445	0.82528687	0.72961193	29.87100220	247.20687866	51.19501114	389.35809326	0.05151653	8.37365150	1000.07556152	0.00000360	-0.00004260	0.00001313	
37040	0.01361778	0.45023423	0.82876587	0.37501839	29.87100220	247.64230347	51.50843048	388.71166992	-1.68255424	6.78031683	998.91400146	0.00005657	-0.00000380	0.00000032	
37060	0.01218996	0.45164108	0.82647705	0.91301012	29.87100220	246.91831970	51.45250702	389.08294678	-1.14698219	7.04731846	1000.46081543	0.00000520	0.00001215	-0.00001596	
37080	0.01456751	0.45551318	0.82537842	0.28359821	29.87100220	247.30665588	50.51570511	389.77752686	0.56610680	8.23483276	998.41156006	0.00004077	-0.00000175	0.00005074	
37100	0.01260948	0.45650524	0.82977295	1.30372727	29.87100220	246.81848145	51.61230469	389.69329834	0.05247259	7.88665485	999.59661865	0.00005048	0.00003090	0.00004735	
37120	0.01484238	0.45913988	0.83123779	0.37739211	29.87100220	247.93363953	50.93508911	388.64678955	-0.23429346	7.42945814	998.58526611	-0.00003021	-0.00000046	-0.00003209	
37140	0.01506701	0.45555425	0.83114624	0.24329382	29.87100220	248.55288696	51.10482788	389.93484497	-0.76714277	6.71332264	1002.05944824	0.00001332	0.00002665	-0.00002143	
37160	0.01646927	0.45628390	0.82662964	0.12862125	29.87100220	247.64227295	51.30019760	388.87194824	-0.88063145	8.07732677	999.54528809	-0.00003913	-0.00001341	-0.00003865	
37180	0.01610147	0.45469606	0.82540894	0.28565779	29.87100220	248.17044067	50.99404144	389.42691040	1.99464035	8.14844894	999.84979248	-0.00005708	0.00002814	-0.00001938	
37200	0.01783428	0.45321614	0.82418823	0.31362191	29.87100220	248.07353210	51.51466370	389.16247559	-0.18456364	8.26178741	1000.80963135	0.00000776	-0.00000432	0.00005479	
37220	0.01520027	0.45930323	0.82946777	0.35692942	29.87100220	247.30737305	50.93027115	388.68969727	-0.42739201	8.25950050	1000.80792236	0.00006002	-0.00001097	-0.00002293	
37240	0.01542776	0.46420571	0.82800293	0.19325763	29.87100220	247.88192749	51.45976639	388.99139404	-1.25673389	6.33480597	1001.08575439	-0.00000706	0.00003769	-0.00000559	
37260	0.01844219	0.46531433	0.82446289	0.95140958	29.87100220	247.06443787	50.72272873	389.28744507	-1.03098536	8.38248920	1001.41223145	0.00005651	-0.00003525	0.00002541	
37280	0.01471365	0.46980932	0.82284546	0.19412160	29.87100220	247.40237427	51.34919357	388.64743042	0.41881609	7.77181339	999.72387695	0.00004703	-0.00000008	0.00000261	
37300	0.01108773	0.47135574	0.82534790	0.87116444	29.87100220	248.75064087	50.94382477	388.99465942	0.64092159	8.34633160	997.75793457	-0.00006096	-0.00000166	-0.00001531	
37320	0.01041108	0.46673360	0.82275391	0.19333115	29.87100220	247.25939941	51.24205399	388.42065430	-0.73610687	8.04639244	997.26519775	0.00001571	-0.00001675	0.00005335	
37340	0.01246875	0.46595204	0.82452393	0.15666105	29.87100220	247.64395142	51.35017395	388.48632812	-1.49698544	5.97074795	1000.96923828	0.00003316	0.00007612	-0.00005511	
37360	0.01574900	0.46629959	0.82275391	0.48126107	29.87100220	247.59535217	50.82970428	388.96899414	-0.79256773	8.25433159	1000.68310547	-0.00006140	0.00000831	0.00001989	
37380	0.01546176	0.45827928	0.82403564	0.53489059	29.87100220	247.44676208	51.35425186	389.42233276	-1.51101112	7.41087532	1000.93969727	-0.00000958	0.00000287	-0.00001878	
37400	0.01806025	0.45926309	0.82354736	0.19426873	29.87100220	247.35823059	51.13556671	387.97750854	-0.53733301	6.69126511	1000.35021973	0.00002256	0.00003335	-0.00006665	
37420	0.01820473	0.46178359	0.81802368	0.54829395	29.87100220	248.17366028	50.99003983	388.76351929	-0.81209850	8.21781540	998.11669922	-0.00001356	-0.00004590	-0.00012871	
37440	0.01726109	0.46030679	0.81134033	0.49865690	29.87100220	247.78689575	50.83261871	389.19396973	0.15457010	8.21826935	997.51251221	-0.00001174	-0.00001836	0.00000624	
37460	0.01491296	0.46126932	0.81445312	0.12826172	29.87100220	247.35653687	51.08559418	388.36309814	0.53340721	9.34874439	1000.79260254	-0.00002945	0.00001340	-0.00003824	
37480	0.01521428	0.45863420	0.81155396	0.68008542	29.87100220	248.07476807	51.82551193	388.67327881	-0.79907799	8.24215889	999.82763672	-0.00000371	0.00001087	-0.00002789	
37500	0.01696104	0.46145761	0.80969238	0.49974656	29.87100220	248.36427307	51.09824371	389.10180664	-2.22103310	5.60559559	1001.09368896	0.00006496	-0.00003134	-0.00003328	
37520	0.01407737	0.46187159	0.80340576	1.55104077	29.87100220	249.09164429	50.68139648	388.38629150	0.06373358	5.95257473	998.65832520	0.00000100	0.00001639	0.00001410	
37540	0.01660666	0.46421334	0.80694580	0.79422182	29.87100220	247.64682007	50.51358795	388.51940918	-0.79602432	7.63689041	999.47332764	0.00001739	0.00000279	0.00006517	
37560	0.01594349	0.46811855	0.81158447	0.12236723	29.87100220	247.78753662	51.30038452	388.70895386	-1.40056849	8.24687576	1000.55670166	0.00002448	-0.00006153	-0.00001916	
37580	0.01369815	0.46848321	0.81286621	0.45074099	29.87100220	247.64311218	50.93471146	388.97274780	-1.28380489	8.23932457	999.94641113	0.00002851	-0.00001214	-0.00001140	
37600	0.01117461	0.46696174	0.80737305	0.48494369	29.87100220	248.12525940	50.98997879	388.81784058	-0.67453241	6.17182541	997.67059326	0.00000425	0.00000281	-0.00003237	
37620	0.01190406	0.46881101	0.80581665	0.78268224	29.87100220	246.78034973	50.71435165	388.28665161	-0.39128876	8.74050426	1000.83905029	-0.00002895	0.00000187	-0.00005838	
37640	0.01120049	0.46915945	0.80670166	0.82142413	29.87100220	246.87187195	51.91854858	388.37582397	0.01963234	8.92501736	996.64141846	-0.00004896	0.00000673	0.00001684	
37660	0.01072802	0.46744230	0.81008911	0.83668774	29.87100220	247.83784485	50.51716995	388.85488892	-1.36876869	8.06811619	999.21594238	-0.00000640	0.00002381	0.00000132	
37680	0.01152061	0.46220905	0.80920410	0.72688735	29.87100220	247.54255676	51.14747620	389.69506836	-2.84728098	7.76354599	1001.28955078	0.00003501	0.00000543	-0.00004241	
37700	0.01418697	0.45973837	0.79690552	0.40023938	29.87100220	247.11428833	51.55404663	388.31558228	-2.34457159	6.21146107	1001.56939697	0.00005444	0.00000782	0.00000775	
37720	0.01668402	0.46241230	0.80029297	0.14422974	29.87100220	247.49980164	51.19239044	388.53463745	-0.92702770	8.71758175	999.57257080	0.00000298	0.00000115	-0.00000005	
37740	0.01311929	0.46493572	0.80242920	0.19474748	29.87100220	247.45138550	51.19232559	388.58892822	1.64770555	11.08170795	995.26452637	0.00007103	0.00000128	-0.00002611	
37760	0.01012861	0.46914127	0.80340576	0.68191481	29.87100220	248.65328979	51.15259171	389.05364990	0.89725065	8.12946415	999.23107910	-0.00001361	0.00002816	0.00001785	
37780	0.01115345	0.46525991	0.80557251	0.41964900	29.87100220	247.26057434	50.92820740	388.41232300	-1.19600916	7.60119104	1000.04168701	0.00005058	0.00000950	-0.00002304	
37800	0.01152423	0.46548098	0.80249023	1.00235486	29.87100220	248.60816956	51.40873337	388.23040771	-1.60421038	5.87393761	1002.68176270	-0.00004613	-0.00002099	0.00002534	
37820	0.01020043	0.46079525	0.79461670	0.03371655	29.87100220	248.02603149	51.40930939	389.10345459	-1.32491493	5.38033581	1001.55303955	0.00007162	-0.00001465	-0.00003499	
37840	0.01173362	0.46907702	0.79519653	0.59449768	29.87100220	248.55679321	51.20410538	389.05313110	-0.33044767	9.31465816	998.95349121	-0.00002148	-0.00003125	-0.00000705	
37860	0.00772507	0.46956894	0.79660034	0.27290887	29.87100220	247.88093567	51.72130585	388.99835205	1.36054087	9.06977749	997.50384521	-0.00003597	-0.00003196	0.00001935	
37880	0.00401977	0.46991888	0.79913330	0.31597838	29.87100220	247.59451294	51.19518280	388.86819458	1.39460039	6.93393230	999.25909424	-0.00000215	0.00001956	-0.00001897	
37900	0.00570809	0.46724167	0.80117798	0.46846247	29.87100220	247.25936890	51.03382492	388.58096313	-3.12499189	7.60839701	1001.82031250	-0.00001001	-0.00003839	-0.00004689	
37920	0.00462584	0.46558875	0.79879761	0.35772771	29.87100220	248.36402893	51.30680847	388.99676514	0.42186975	7.16654444	999.36950684	-0.00003599	-0.00002240	0.00000273	
37940	0.00256233	0.46464685	0.80017090	0.38908008	29.87100220	247.40455627	50.98203659	388.47183228	0.89140654	8.72951698	999.21875000	-0.00004257	0.00002742	-0.00004052	
37960	0.00374648	0.46756136	0.80038452	0.51369286	29.87100220	247.88542175	50.88272095	388.69973755	-1.52968740	8.84230614	1000.29907227	-0.00002346	-0.00001746	0.00000634	
37980	0.00503734	0.46529484	0.80468750	0.29009292	29.87100220	247.30911255	51.03222275	388.25021362	-1.84507465	7.10345793	999.23223877	-0.00002332	0.00001094	-0.00000070	
38000	0.00610259	0.46475574	0.80191040	0.39326051	29.87100220	247.68858337	51.71938705	388.93927002	-1.90294075	7.72226620	997.75231934	-0.00000529	-0.00001530	-0.00002386	
38020	0.00401402	0.46288785	0.79934692	0.74641305	29.87100220	246.44572449	50.76055145	387.72854614	-1.00861454	7.44674778	1003.14282227	0.00000758	0.00005299	-0.00002836	
38040	0.00423098	0.46845520	0.79849243	1.07366240	29.87100220	248.27328491	50.46609879	388.47506714	-0.58531761	8.31229210	996.16064453	0.00004000	-0.00002952	-0.00003984	
38060	0.00201417	0.46765184	0.79626465	0.78490841	29.87100220	248.12669373	50.67580032	388.75421143	-1.12928724	6.59161997	1002.18151855	-0.00001675	0.00001459	-0.00000976	
38080	0.00566986	0.46728495	0.79882812	0.26441178	29.87100220	247.26089478	51.55257034	387.87615967	0.65184259	8.48894691	999.34417725	-0.00003731	-0.00000931	0.00000941	
38100	0.00569342	0.46330449	0.80410767	0.26904520	29.87100220	247.30865479	51.08486557	388.30688477	0.90444374	8.42803574	1000.52893066	0.00005861	0.00001320	-0.00004190	
38120	0.00810659	0.46410149	0.80065918	0.49744573	29.87100220	248.55523682	51.04985428	389.49118042	-0.07752657	7.50287437	998.01440430	-0.00000285	0.00000861	-0.00001356	
38140	0.01095766	0.46302551	0.80194092	0.42801133	29.87100220	247.83654785	50.93529510	388.81072998	-1.64871311	7.62367058	999.10076904	-0.00001561	0.00000834	0.00005113	
38160	0.01529035	0.45937532	0.80429077	0.76589358	29.87100220	247.69454956	51.76403046	387.66918945	-0.90022039	7.42354870	1001.43280029	-0.00001490	0.00003251	0.00002309	
38180	0.01596119	0.45741192	0.80487061	0.45676309	29.87100220	247.83760071	51.50668335	388.16265869	-1.77198696	7.61904812	998.85540771	-0.00003512	-0.00003347	0.00002162	
38200	0.01491433	0.45551604	0.81286621	1.25601745	29.87100220	247.40394592	50.14978790	389.22354126	-0.58212566	9.54021835	998.09136963	-0.00001489	0.00000983	0.00004283	
38220	0.01339512	0.45469126	0.81774902	0.16934457	29.87100220	248.12333679	51.14856720	389.09841919	-0.32691669	8.46588802	998.35968018	0.00000614	0.00001494	0.00000203	
38240	0.01461103	0.45627242	0.81832886	0.39771485	29.87100220	248.07803345	51.09253693	388.54327393	-0.07216072	7.14631987	998.26623535	-0.00001651	0.00000699	-0.00008786	
38260	0.01550923	0.45548263	0.81048584	0.99844545	29.87100220	247.40203857	50.51660156	389.34384155	-0.54248571	7.41480637	1000.57989502	0.00002830	-0.00003162	-0.00004201	
38280	0.01192628	0.45658731	0.80798340	0.31259489	29.87100220	247.88414001	51.50907898	388.49526978	-1.18233490	6.97504568	1001.03247070	0.00000367	-0.00001846	-0.00000513	
38300	0.01315408	0.45257694	0.80627441	0.57541335	29.87100220	247.11280823	51.45175934	388.69979858	-0.07151937	8.24728203	999.71057129	-0.00001442	0.00000786	0.00000678	
38320	0.01457084	0.45069197	0.80920410	0.86464977	29.87100220	246.72775269	51.39627838	388.69076538	-0.19410276	8.36614895	999.70727539	-0.00000904	-0.00004956	-0.00001525	
38340	0.01911025	0.45656812	0.81692505	0.67886859	29.87100220	247.78898621	51.76715469	388.05810547	-25.98293304	25.15598869	998.44421387	0.00004656	0.00003943	0.00020885	
38360	0.03629713	0.46745473	0.91818237	0.34904799	29.87100220	248.12702942	50.72744370	388.64505005	-25.08115387	9.11270332	1000.97906494	0.00001173	0.00000084	0.00196139	
38380	0.03017801	0.46543619	1.15832520	0.40902328	29.87100220	248.32360840	49.52663040	388.72741699	18.37869263	-2.60535908	1001.16601562	-0.00000831	0.00000274	0.00192396	
38400	0.00948571	0.45294225	1.32092285	0.42789289	29.87100220	247.84251404	49.05357361	388.98181152	23.53121567	-4.81511307	999.98529053	0.00003481	0.00004559	0.00053265	
38420	0.00840482	0.45326784	1.35479736	1.00409091	29.87100220	247.40744019	49.00003052	389.35879517	-0.67367744	7.63977337	999.59643555	0.00001949	0.00001684	0.00001993	
38440	0.00919021	0.45791349	1.35891724	0.30174610	29.87100220	248.75759888	48.80056763	389.15881348	-0.09727526	8.68790913	996.93060303	0.00004651	0.00004592	-0.00002563	
38460	0.01167004	0.45787191	1.35659790	0.58214170	29.87100220	248.99780273	49.16769409	389.00747681	-0.79907799	8.24215889	999.82763672	-0.00006065	0.00001569	-0.00000421	
38480	0.01225697	0.45371398	1.35256958	1.19876528	29.87100220	247.60008240	49.99078369	388.61508179	-0.53943205	6.80953693	1000.22558594	0.00002467	-0.00000375	0.00004713	
38500	0.01049947	0.45070216	1.35208130	0.44696125	29.87100220	248.12998962	48.79741287	389.47808838	-0.66812325	8.13894272	1000.93090820	0.00001922	-0.00001143	0.00000668	
